city,year,month,day,hour,title,city_sector,address,intersection,postal_code,latitude,longitude
Ottawa,2017,6,7,,One World Film: Tickling Giants Doc & Talk,Downtown/Central,325 Rideau Street,325 Rideau Street,K1N 5Y4,,
Ottawa,2017,5,27,,Golden Triangle Art Fair,Downtown/Central,Elgin Street at Gilmour Street,Elgin Street at Gilmour Street,K2P 0N8,,
Ottawa,2017,6,8,,Stepping Out for Dress for Success Ottawa,Downtown/Central,1001 Queen Elizabeth Dr.,1001 Queen Elizabeth Dr.,K1S 5K7,,
Ottawa,2017,6,22,,Wapikwanew: Blossom (Floraison),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,6,22,,Vernissage - Wapikwanew: Blossom (Floraison),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,6,23,,Artist Talk - Wapikwanew: Blossom (Floraison),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,7,9,,Panel Discussion - Wapikwanew: Blossom (Floraison),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,7,15,,Pysanky making workshop - Wapikwanew: Blossom (Floraison),Region Wide,tba,tba,tba,,
Ottawa,2017,6,25,,Playlist 150 Fun Ride,Downtown/Central,Scott Street,Scott Street,K1A 0K9,,
Ottawa,2017,7,19,,Indigenous Walk tour and birch bark biting - Wapikwanew: Blossom (Floraison),Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,6,13,,Beneath ocean waves: The surprising colours of Canada’s western coast,Downtown/Central,240 McLeod Street,240 McLeod Street,K2P 2R1,,
Ottawa,2017,5,31,,Rights & responsibility: public forum on environmental rights in Canada,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K2P 2L7,,
Ottawa,2017,6,29,,Futur Composé: New works by Anne-Sophie Vallée,Downtown/Central,13 Murray St.,13 Murray St.,K1N 9M5,,
Ottawa,2017,5,27,,"The Powergoats, Jasper Bridge, & Jillian Kerr",,420 Riverside Drive,420 Riverside Drive,J0X 3G0,,
Ottawa,2017,6,10,,Songs With and Without Keys featuring Gretchen Martin,Downtown/Central,330 Kent Street,330 Kent Street,K2P 2A6,,
Ottawa,2017,6,10,,MOZAIK,Downtown/Central,261 Montreal Road,261 Montreal Road,K1L 6C4,,
Ottawa,2017,6,21,,Just Voices - Solstice Concert ,Downtown/Central,950 Bank St.,950 Bank St.,K1S 5G6,,
Ottawa,2017,6,21,,Canada Goose Arctic Gallery,Downtown/Central,240 McLeod Street,240 McLeod Street,K2P 2R1,,
Ottawa,2017,6,2,,La Parade du Crépuscule - Extraits et Présentation,Gatineau Park/Chelsea,42 Chemin Plunkett,42 Chemin Plunkett,J0X 1T0,,
Ottawa,2017,6,16,,Hope Air Fundraising Concert,East Ottawa,1211 Lemieux St.,1211 Lemieux St.,K1J 7T1,,
Ottawa,2017,6,4,,EmbraceYou: Movie Screening + Panel Discussion,West Ottawa,101 Centrepointe Drive,101 Centrepointe Drive,K2G 5K7,,
Ottawa,2017,8,19,,Songs In A Minor - Alicia Keys - cancelled,Downtown/Central,2 Daly Avenue,2 Daly Avenue,K1N 9M7,,
Ottawa,2017,6,10,,Westboro Trunk Show ,West Ottawa,317 McRae Ave,317 McRae Ave,K1Z 0C2,,
Ottawa,2017,6,17,,Gatineau Riverfest,Gatineau Park/Chelsea,309 Chemin de la Rivière,309 Chemin de la Rivière,J9B 2M6,,
Ottawa,2017,7,1,,Canada Day,Rural West,270 Pinhey's Point Rd,270 Pinhey's Point Rd,K0A 1T0,,
Ottawa,2017,8,13,,Summer on the River,Rural West,270 Pinhey's Point Rd,270 Pinhey's Point Rd,K0A 1T0,,
Ottawa,2017,6,3,,Open House: Ottawa Valley Wild Bird Care Centre,West Ottawa,734 Moodie Dr,734 Moodie Dr,K2R 1H4,,
Ottawa,2017,9,16,,Epic Walk,West Ottawa,98 Woodridge Crescent,98 Woodridge Crescent,K2B 7S9,,
Ottawa,2017,6,9,,"Future States, David in the Dark and mal/aimé",Downtown/Central,692 Somerset St W,692 Somerset St W,K1R 6P4,,
Ottawa,2017,6,19,,Ancestry Day,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 3G7,,
Ottawa,2017,6,23,,Leila Forouhar Live in Concert ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,6,30,,Canadian Camera Conference - Canada Wild ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,7,14,,Abhijeet,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,7,21,,One Ok Rock,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,9,1,,The Minimalists,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,9,20,,Simple Plan ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,9,29,,Ballet Wild Grass,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,11,10,,Play Your Part – Songwriters’ Circle ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,6,4,,Gatineau - Ottawa Reptile Expo,Gatineau Sector,111 Rue Bellehumeur,111 Rue Bellehumeur,J8T 6K5,,
Ottawa,2017,6,3,,House of Paint - Jasmine Community Arts Festival,East Ottawa,2040 Jasmine Crescent,2040 Jasmine Crescent,K1J 8K5,,
Ottawa,2017,6,4,,Odyssey Theatre - Spreading Roots,Rural West,1517 Stittsville Main Street,1517 Stittsville Main Street,K2S 1P1,,
Ottawa,2017,6,2,,Estival-Celebrating Summer,Gatineau Park/Chelsea,783 Route 105,783 Route 105,J9B 1P1,,
Ottawa,2017,6,8,,Do You Want to Live Forever?,Downtown/Central,2 Daly Avenue,2 Daly Avenue,K1N 9M7,,
Ottawa,2017,6,17,,Kitchissippi Flotilla: Ottawa Rowing Club 150th Anniversary Celebration,Downtown/Central,10 Lady Grey Drive,10 Lady Grey Drive,K1A 0G2,,
Ottawa,2017,7,1,,Canada Day at the Ottawa Rowing Club,Downtown/Central,10 Lady Grey Drive,10 Lady Grey Drive,K1A 0G2,,
Ottawa,2017,6,30,,Canada Day in the National Capital Region,Region Wide,-,-,K1A 0A4,,
Ottawa,2017,7,2,,WE Day Canada,Downtown/Central,Wellington Street,Wellington Street,K1A 0A9,,
Ottawa,2017,6,17,,"Trivia Night, 75 feet underground!",Rural West,"3911 Carp Road, RR1","3911 Carp Road, RR1",K0A 1L0,,
Ottawa,2017,6,16,,TIMEKODE: June Edition,Downtown/Central,164 Laurier Avenue West,164 Laurier Avenue West,K1P 5J4,,
Ottawa,2017,8,5,,Black & Bluegrass Fest 2017,Region Wide,-,-,K1A 0A4,,
Ottawa,2017,6,18,,Father's Day Flashback ,Rural West,2064 Huntley Road,2064 Huntley Road,K2S 1B8,,
Ottawa,2017,7,1,,Opening of the Canadian History Hall,Hull Sector,100 Laurier Street,100 Laurier Street,K1A 0M8,,
Ottawa,2017,6,26,,Flower Nite,West Ottawa,3393 Riverside Drive,3393 Riverside Drive,K1V 8P3,,
Ottawa,2017,6,20,,Flower Nite,East Ottawa,1980 Ogilvie Road,1980 Ogilvie Road,K1J 9L3,,
Ottawa,2017,6,20,, Flower Nite,Downtown/Central,683 Bank Street,683 Bank Street,K1S 3T8,,
Ottawa,2017,6,15,, Flower Nite,Downtown/Central,1008 Wellington St W,1008 Wellington St W,K1Y 2X9,,
Ottawa,2017,6,21,,  Flower Nite,West Ottawa,1374 Baseline Road,1374 Baseline Road,K2C 0A9,,
Ottawa,2017,7,21,,Canadian Stone Carving Festival,Downtown/Central,35 O'Connor St,35 O'Connor St,K1P 5M4,,
Ottawa,2017,6,22,, Flower Nite,Downtown/Central,1008 Wellington St W,1008 Wellington St W,K1Y 2X9,,
Ottawa,2017,7,8,,Tea on the Verandah,Downtown/Central,"335 Laurier Avenue, East","335 Laurier Avenue, East",K1N 6R4,,
Ottawa,2017,6,9,,"Official Guided tours: Two Prime Ministers, One Home",Downtown/Central,"335 Laurier Avenue, East","335 Laurier Avenue, East",K1N 6R4,,
Ottawa,2017,7,1,,White Glove Tour,Downtown/Central,"335 Laurier Avenue, East","335 Laurier Avenue, East",K1N 6R4,,
Ottawa,2017,7,8,,Historic Places Day,Downtown/Central,"335 Laurier Avenue, East","335 Laurier Avenue, East",K1N 6R4,,
Ottawa,2017,7,1,,Canada Day and Laurier House,Downtown/Central,"335 Laurier Avenue, East","335 Laurier Avenue, East",K1N 6R4,,
Ottawa,2017,7,1,,UNISONG Choral Festival,Downtown/Central,55 Colonel By Drive,55 Colonel By Drive,K1N 9J2,,
Ottawa,2017,6,17,,A Canadian Celebration,Downtown/Central,109-A Fourth Avenue,109-A Fourth Avenue,K1S 2L3,,
Ottawa,2017,6,16,,Ottawa Italian Festival 2017,Downtown/Central,Preston St.,Preston St.,K1S 4N4,,
Ottawa,2017,10,22,,We are Survivors,Hull Sector,100 Laurier Street,100 Laurier Street,K1A 0M8,,
Ottawa,2017,7,4,,Algonquin Park: Natural Histories,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4,,
Ottawa,2017,6,12,,Hotter Than Potter,Downtown/Central,333 King Edward Avenue,333 King Edward Avenue,K1N 7M5,,
Ottawa,2017,7,2,,Canada 150 Maker Market,Downtown/Central,55 Colonel By Drive,55 Colonel By Drive,K1N 9J2,,
Ottawa,2017,6,22,,Tim Hortons Ottawa Dragon Boat Festival,South Ottawa,2960 Riverside Drive,2960 Riverside Drive,K1V 8w6,,
Ottawa,2017,6,17,,Break Free 5K,West Ottawa,1369 Carling Avenue,1369 Carling Avenue,K2H 1B8,,
Ottawa,2017,7,1,,Canada Day in the Park: 150 Years in Pineview,East Ottawa,1485 Meadowbrook Road,1485 Meadowbrook Road,K1B 1C3,,
Ottawa,2017,7,1,,Riverside South Canada Day Celebrations 2017,East Ottawa,660 River Road,660 River Road,K1V 1G1,,
Ottawa,2017,7,15,,Canada Parks Day,Gatineau Park/Chelsea,33 Scott Road,33 Scott Road,,,
Ottawa,2017,6,24,,Peanut Butter & Dragon Book Signing,West Ottawa,400 Earl Grey Drive,400 Earl Grey Drive,K2T 1B9,,
Ottawa,2017,6,15,,Synaesthesia - Rob Snikkar - Paintings of music in its from and feeling,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,7,1,,Canada Day 2017 in Stittsville,Rural West,5870 Abbott St E,5870 Abbott St E,K2S 1X4,,
Ottawa,2017,6,23,,RCMP Canadian Sunset Ceremonies - Canada 150 edition,Downtown/Central,1 Sandridge Road,1 Sandridge Road,K1G 3J2,,
Ottawa,2017,8,11,,Festival of India,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1,,
Ottawa,2017,7,29,,Jannat Performing Arts - Insight: A Reflective Experience ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,9,30,,Capital City Chorus 60th Anniversary Show ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,7,6,,Strawberry Social,West Ottawa,207 Woodroffe Avenue,207 Woodroffe Avenue,K2A 3V1,,
Ottawa,2017,8,11,,SouthAsianFest,Downtown/Central,"110 Laurier Avenue, West","110 Laurier Avenue, West",K1P 1J1,,
Ottawa,2017,6,24,,Sharing Dance,Downtown/Central,200 Crichton Street,200 Crichton Street,K1M 1W2,,
Ottawa,2017,6,24,,Unveiling The Wisdom of The Trees,West Ottawa,2500 Campeau,2500 Campeau,K2K 2W3,,
Ottawa,2017,6,24,,Jillian Kerr & friends EP Release Party ,Downtown/Central,360 Elgin Street,360 Elgin Street,K2P 1M8,,
Ottawa,2017,6,30,,AquaVan 150 Canada Day Celebration,Downtown/Central,240 McLeod Street,240 McLeod Street,K2P 2R1,,
Ottawa,2017,6,24,,Constellation Francophone - Ouvrons les portes,Downtown/Central,1 Rideau Street,1 Rideau Street,K1N 8S7,,
Ottawa,2017,8,3,,B in the Park,Downtown/Central,1 Rideau Street,1 Rideau Street,K1N 8S7,,
Ottawa,2017,10,12,,An Evening with Steve Patterson,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,10,14,,Angélie’s Shoes,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,11,10,,Kim Mitchell,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,11,12,,Café Classico - The Voice of the Violin,East Ottawa,245 Centrum Boulevard,245 Centrum Boulevard,K1E 0A1,,
Ottawa,2017,7,12,,Fête de plage,Aylmer Sector,"1, rue Front","1, rue Front",J9H 5E6,,
Ottawa,2017,7,19,,Fête de plage,Hull Sector,"361, de Lucerne Blvd.","361, de Lucerne Blvd.",J9H 7K9,,
Ottawa,2017,11,25,,Baz'Art - Annual Holiday Arts Market,East Ottawa,245 Centrum Boulevard,245 Centrum Boulevard,K1E 0A1,,
Ottawa,2017,11,25,,Guess How Much I Love You and I Love My Little Storybook,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,7,1,,Canada Day at the Canadian War Museum,Downtown/Central,1 Vimy Place,1 Vimy Place,K0A 0M8,,
Ottawa,2017,7,1,,Canada Day at the National Gallery of Canada,Downtown/Central,380 Sussex Drive,380 Sussex Drive,K1N 9N4,,
Ottawa,2017,7,1,,Canada Day at the Supreme Court of Canada,Downtown/Central,301 Wellington Street,301 Wellington Street,K1A 0J1,,
Ottawa,2017,7,1,,Canada Day at the National Arts Centre,Downtown/Central,53 Elgin Street,53 Elgin Street,K1P 5W1,,
Ottawa,2017,7,1,,Canada Day at the Canada Agriculture and Food Museum,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2017,7,1,,Canada Day at the Canadian Museum of Nature,Downtown/Central,240 McLeod Street,240 McLeod Street,K2P 2R1,,
Ottawa,2017,7,2,,Nipiit Katittut Voices United in Concert,Downtown/Central,355 Cooper Street,355 Cooper Street,K2P 0G8,,
Ottawa,2017,7,1,,Canada Day - The new Bank of Canada Museum,Downtown/Central,30 Bank Street,30 Bank Street,K1A 0G9,,
Ottawa,2017,7,1,,Canada Day Celebrations,East Ottawa,11 Aviation Parkway,11 Aviation Parkway,K1K 4R3,,
Ottawa,2017,11,30,,Sultans of String - Christmas Caravan,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,12,2,,Classic Albums Live: Rush - 2112,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,7,5,,Romeo & Juliet ,Downtown/Central,Corner of Bank St. and Clemow Ave.,Corner of Bank St. and Clemow Ave.,K1S 3T8,,
Ottawa,2017,7,6,,Romeo & Juliet,Downtown/Central,25 Range Road,25 Range Road,K1N 8J7,,
Ottawa,2017,7,7,,Romeo & Juliet ,West Ottawa,2805 Carling Avenue,2805 Carling Avenue,,,
Ottawa,2017,7,12,,Romeo & Juliet ,Downtown/Central,1 Windsor Avenue,1 Windsor Avenue,K1S 0W3,,
Ottawa,2017,7,21,,Romeo & Juliet ,Downtown/Central,101 Duhamel St,101 Duhamel St,K1Y 1T8,,
Ottawa,2017,7,7,,Ottawa Sound Wave Hosted by @HWayz,Downtown/Central,34 Clarence Street,34 Clarence Street,K1N 5P3,,
Ottawa,2017,7,8,,Canada - The Land,West Ottawa,1500 Shea Rd.,1500 Shea Rd.,K2S 1B9,,
Ottawa,2017,7,29,,Educate and Feed Communities Foundation BBQ,South Ottawa,Vincent Massey Park,Vincent Massey Park,K1S 5B7,,
Ottawa,2017,7,23,,CBET Sixth Annual BBQ Picnic and Family Fun Day ,West Ottawa,1369 Carling Avenue,1369 Carling Avenue,K2H 1B8,,
Ottawa,2017,7,14,,Ottawa Rhythm Festival 2017,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,7,3,,A Midsummer Night's Dream,Region Wide,-,-,K1A 0A4,,
Ottawa,2017,8,12,,Third Annual West End Food Truck Rally,West Ottawa,3861 Old Richmond Road,3861 Old Richmond Road,K2H 5C1,,
Ottawa,2017,8,3,,Ottawa International BuskerFest 2017,Downtown/Central,Sparks Street,Sparks Street,K1P 5M4,,
Ottawa,2017,7,16,,Ice Cream Festival ,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2017,9,9,,Parkinson SuperWalk,West Ottawa,"102 Greenview Drive, Britannia Park","102 Greenview Drive, Britannia Park",K2B 8J8,,
Ottawa,2017,7,14,,Youth Music and Dance Festival,Downtown/Central,310 St. Patrick Street,310 St. Patrick Street,K1N 5K5,,
Ottawa,2017,7,25,,Brewmaster's Dinner,Downtown/Central,975 Bank Street,975 Bank Street,K1S 3W7,,
Ottawa,2017,7,7,,Kabeshinàn Minitig Pavillion Exhibit,Downtown/Central,2 Timberslide Street,2 Timberslide Street,K1R 6K4,,
Ottawa,2017,7,9,,Presentation and Book signing by Sculptor Ruth Abernethy,West Ottawa,98 Richmond Road,98 Richmond Road,K1Z 0B2,,
Ottawa,2017,10,24,,BIAOV Fall Fundraiser,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 3G7,,
Ottawa,2017,7,19,,Claire Desjardins: summercrush,West Ottawa,358 Richmond Road,358 Richmond Road,K2A 0E8,,
Ottawa,2017,7,12,,Canada: Who Do We Think We Are?,Downtown/Central,395 Wellington Street,395 Wellington Street,K1A0N4,,
Ottawa,2017,7,13,,Romeo & Juliet,West Ottawa,269 Clare Street,269 Clare Street,K1Z 7E3,,
Ottawa,2017,7,14,,Romeo & Juliet,Downtown/Central,25 Range Road,25 Range Road,K1N 8J7,,
Ottawa,2017,7,15,,Romeo & Juliet,South Ottawa,Dickinson Street,Dickinson Street,K4M 1A2,,
Ottawa,2017,9,15,,Ciné-club - Ce sentiment de l'été,Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2017,9,27,,"Conteuse - Tristan et Iseut, Conté par Stéphanie Beneteau",Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2017,9,29,,"Ciné-club - Moi, Nojoom, dix ans, divorcée",Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2017,10,13,,"Ciné-club - Fidelio, L'odyssée d'Alice",Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2017,10,27,,"Ciné-club - Demain, tout commence",Downtown/Central,352 MacLaren Street,352 MacLaren Street,K2P 0M6,,
Ottawa,2017,9,24,,The World Remembers,Downtown/Central,2 Rideau Street,2 Rideau Street,K1N 8X5,,
Ottawa,2017,7,27,,Moonfruits Live,Downtown/Central,tba,tba,K1Y 2Y2,,
Ottawa,2017,9,9,,CineMusiq 'Octane' with Chitra - Music for Cause ,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,10,14,,Art in the Dark,Rural East,982 North Russell Road,982 North Russell Road,K4R 1G7,,
Ottawa,2017,10,21,,Nhung Tinh Khuc Vuot Thoi Gian,West Ottawa,1385 Woodroffe Avenue,1385 Woodroffe Avenue,K2G 1V8,,
Ottawa,2017,8,10,,University of Ottawa MFA candidates - Thesis exhibitions - Kizi Spielmann Rose - Pulse,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,8,24,,University of Ottawa MFA candidates - Thesis exhibitions - Jonathan Théroux – Tour,Downtown/Central,110 Laurier Avenue West,110 Laurier Avenue West,K1P 1J1,,
Ottawa,2017,7,30,,Shakespeare in the Park: Romeo & Juliet,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3,,
Ottawa,2017,7,20,,Romeo & Juliet,South Ottawa,134 Begonia Avenue,134 Begonia Avenue,K1H 6E4,,
Ottawa,2017,7,21,,Romeo & Juliet,Downtown/Central,101 Duhamel St,101 Duhamel St,K1Y 1T8,,
Ottawa,2017,7,22,,Romeo & Juliet,East Ottawa,660 River Road,660 River Road,K1V 1G1,,
Ottawa,2017,7,28,,Romeo & Juliet,Downtown/Central,33 Quill Street,33 Quill Street,K1K 4E7,,
Ottawa,2017,8,20,,Trinbago Day,Downtown/Central,1000 Exhibition Way,1000 Exhibition Way,K1S 5J3,,
Ottawa,2017,8,12,,Art in the Park,Downtown/Central,435 Bronson Avenue,435 Bronson Avenue,K1R 6J6,,
Ottawa,2017,9,16,,Wings for Clowns,South Ottawa,1125 Colonel By Drive,1125 Colonel By Drive,K1S 5B6,,
Ottawa,2017,9,2,,2017 Ottawa Pinball and Gameroom Show,West Ottawa,1701 Woodroffe Avenue,1701 Woodroffe Avenue,K2G 1W2,,
Ottawa,2017,8,18,,Rita Tabback in concert,Gatineau Sector,80 Chemin Summer,80 Chemin Summer,J8V 3J3,,
Ottawa,2017,8,1,,Just About Everything,Downtown/Central,1285 Wellington Street West,1285 Wellington Street West,K1Y 1B4,,
Ottawa,2017,7,25,,Senior Men's Pan Am Cup - Volleyball ,Hull Sector,125 Carillon Street,125 Carillon Street,J8X 2P8,,
Ottawa,2018,2,20,,Heritage Day,Downtown/Central,"110, Laurier street West","110, Laurier street West",K1P 1J1,,
Ottawa,2017,8,19,,Snaggle featuring Brownman Ali,Downtown/Central,"135 1/2, Besserer Street","135 1/2, Besserer Street",K1N 6A7,,
Ottawa,2017,8,12,,"BFGs, Lindbergh Babies and Destroyer Scence",Downtown/Central,33 York St.,33 York St.,K1N5X8,,
Ottawa,2017,8,18,,Double Bill - Rideshares & Rope Swings and In Waking Life,Downtown/Central,738 Bank Street,738 Bank Street,K1S 3V4,,
Ottawa,2017,9,9,,Beechwood East Feast,Downtown/Central,135 Barrette Street,135 Barrette Street,K1L 7Z9,,
Ottawa,2017,12,9,,This Is A Christmas Concert by The Once with special guest Brad Fillatre,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,12,31,,7th Annual New Year's Eve Comedy Night - Show only,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2018,2,3,,Fête Frissons,East Ottawa,245 Centrum Boulevard,245 Centrum Boulevard,K1E 0A1,,
Ottawa,2018,2,3,,Cowboy Junkies,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2018,2,10,,Charly in the Desert,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,8,24,,See What Flowers Ottawa Book Launch,Downtown/Central,191 Colonel By Dr.,191 Colonel By Dr.,K1S 5P8,,
Ottawa,2017,8,6,,TC3 Breakthrough Concert,Downtown/Central,57 Lyndale Avenue,57 Lyndale Avenue,K1Y 2M6,,
Ottawa,2017,8,3,,Instructors' Exhibition,Downtown/Central,35 George Street,35 George Street,K1N 8W5,,
Ottawa,2017,8,4,,Instructors' Exhibition,East Ottawa,245 Centrum Blvd.,245 Centrum Blvd.,K1E 0A1,,
Ottawa,2017,1,1,,PHOTOttawa150 – Capital Time Capture,Region Wide,-,-,K1A 0A4,,
Ottawa,2017,8,19,,Queen Bee Party,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2017,8,25,,Baconpalooza,Downtown/Central,901 Prince of Wales Drive,901 Prince of Wales Drive,K2C 3K1,,
Ottawa,2017,8,24,,Fourteenth annual National Jewellery Student Competition,Downtown/Central,13 Murray St.,13 Murray St.,K1N 9M5,,
Ottawa,2017,8,25,,Hopped and Confused,Downtown/Central,555 Wellington Street,555 Wellington Street,K1R 1C5,,
Ottawa,2017,8,9,,Whatever's Cool With Me 20th Anniversary Party with Kalle Mattson,Downtown/Central,1077 Bank Street,1077 Bank Street,K1S 3W9,,
Ottawa,2017,9,9,,Bug Day!,Downtown/Central,861 Prince of Wales Dr.,861 Prince of Wales Dr.,K2C 3R6,,
Ottawa,2017,9,24,,"Ottawa Dolls, Toys, Teddies and Miniatures Show 2017",West Ottawa,1701 Woodroffe Avenue,1701 Woodroffe Avenue,K2G 1W2,,
Ottawa,2017,9,16,,Tastes of Wellington West,Region Wide,-,-,K1A 0A4,,
Ottawa,2017,8,19,,Art in Strathcona Park,Downtown/Central,25 Range Road,25 Range Road,K1N 8J7,,
Ottawa,2017,9,9,,Bicycle Film Festival,Downtown/Central,310 St. Patrick Street,310 St. Patrick Street,K1N 5K5,,
Ottawa,2017,9,2,,Teal Tailgate Party 2017,East Ottawa,300 Coventry Road,300 Coventry Road,K1K 4P5,,
Ottawa,2017,8,28,,The Telegrams at Irene's Pub,Downtown/Central,885 Bank Street,885 Bank Street,K1S 3W4,,
Ottawa,2017,8,26,,The Great Trail Cross-Canada Connection Celebration,Downtown/Central,1 Rideau Street,1 Rideau Street,K1N 8S7,,
Ottawa,2017,8,18,,The Real 6,Downtown/Central,400 Dalhousie Street,400 Dalhousie Street,K1N 9J9,,
